ID;Year_Birth;Education;Marital_Status;Income;Kid_Home;Teen_Home;Total_Children;Days_Since_Last_Purchase;start_membership;Days_Since_Join;Amt_Wines;Amt_Fruits;Amt_Meat_Products;Amt_Fish_Products;Amt_Sweet_Products;Amt_Gold_Products;Total_Spend;Spend_Income_Ratio;Age;Num_Deals_Purchases;Num_Web_Purchases;Num_Catalog_Purchases;Num_Store_Purchases;Total_Purchases;NumWebVisitsMonth;Accepted_Cmp_1;Accepted_Cmp_2;Accepted_Cmp_3;Accepted_Cmp_4;Accepted_Cmp_5;Accepted_Last_Cmp;Complain
702;1975;2;6;47682.0;0;1;1;80;2013-02-15;1049;162;61;83;97;57;61;521;0.010926555094165513;40;4;4;3;8;19;5;0;0;0;0;0;0;0
2004;1969;3;1;72679.0;0;1;1;65;2013-09-18;834;619;54;260;127;54;54;1168;0.0160706669051583;46;1;4;7;5;17;1;0;0;0;0;0;0;0
4769;1977;4;3;57954.0;1;1;2;52;2014-06-18;561;456;4;24;0;0;9;493;0.008506746730165304;38;7;8;2;6;23;7;0;0;0;1;0;0;0
4437;1962;3;2;65316.0;1;1;2;65;2013-04-24;981;112;6;92;3;9;38;260;0.003980647927001041;53;2;3;2;5;12;4;0;0;0;0;0;0;0
8724;1982;3;1;28567.0;1;0;1;57;2013-06-17;927;11;3;22;2;2;6;46;0.0016102495886862465;33;2;2;0;3;7;6;0;0;0;0;0;0;0
10741;1951;4;3;47352.0;0;1;1;70;2013-04-11;994;172;12;112;8;0;15;319;0.006736779861463085;64;4;6;1;5;16;7;0;0;0;0;0;0;0
1991;1967;3;3;44931.0;0;1;1;0;2014-01-18;712;78;0;11;0;0;7;96;0.0021366094678507046;48;1;2;1;3;7;5;0;0;0;0;0;0;0
6931;1967;3;4;76982.0;0;0;0;19;2014-02-15;684;464;151;292;65;60;30;1062;0.013795432698552908;48;1;8;3;4;16;4;0;0;0;0;1;1;0
11096;1952;2;3;57247.0;0;1;1;50;2013-08-08;875;99;4;32;37;54;6;232;0.0040526141107830975;63;2;2;1;7;12;2;0;0;0;0;0;0;0
304;1981;4;1;22944.0;1;0;1;67;2013-12-23;738;19;3;19;4;5;26;76;0.003312412831241283;34;3;3;0;3;9;7;0;0;0;0;0;0;0
3665;1977;2;3;25315.0;1;0;1;46;2013-11-07;784;1;9;8;11;3;22;54;0.002133122654552637;38;3;3;0;3;9;8;0;0;0;0;0;0;0
10591;1969;3;6;43638.0;0;1;1;37;2012-08-06;1242;63;10;83;7;19;19;201;0.0046060772721022965;46;2;4;1;4;11;7;0;0;0;0;0;0;0
5036;1984;5;1;42710.0;1;0;1;38;2012-11-28;1128;252;3;42;4;3;102;406;0.009505970498712246;31;2;4;5;3;14;6;0;0;0;0;0;0;0
5547;1982;5;2;84169.0;0;0;0;9;2013-08-07;876;1478;19;403;0;19;0;1919;0.02279936793831458;33;1;7;6;6;20;3;0;0;0;1;1;1;0
7822;1976;3;3;54058.0;0;1;1;56;2013-06-04;940;198;18;252;32;108;54;662;0.0122461060342595;39;2;4;6;8;20;3;0;0;0;0;0;0;0
8541;1990;2;2;24683.0;1;0;1;98;2014-03-08;663;8;4;10;6;7;6;41;0.0016610622695782523;25;2;2;0;4;8;5;0;0;0;0;0;0;0
10955;1964;3;6;85620.0;0;0;0;68;2014-01-07;723;416;46;925;60;107;46;1600;0.01868722261153936;51;1;3;6;4;14;1;0;0;0;0;0;1;0
4368;1980;3;2;47850.0;1;0;1;72;2013-12-03;758;42;7;43;20;12;10;134;0.002800417972831766;35;1;3;0;4;8;6;0;0;0;0;0;0;0
9671;1968;3;2;19514.0;1;1;2;47;2014-01-26;704;14;3;21;2;1;28;69;0.0035359229271292405;47;4;3;1;2;10;8;0;0;1;0;0;1;0
2256;1973;4;2;27159.0;1;1;2;33;2014-03-29;642;17;0;3;0;0;1;21;0.0007732243455208218;42;2;1;0;3;6;6;0;0;0;0;0;0;0
4279;1963;2;1;39548.0;1;1;2;87;2014-03-31;640;15;4;10;3;4;18;54;0.0013654293516739153;52;2;1;1;3;7;3;0;0;0;0;0;0;0
5371;1989;3;1;21474.0;1;0;1;0;2014-04-08;632;6;16;24;11;0;34;91;0.004237682779174816;26;2;3;1;2;8;7;0;0;1;0;0;1;0
9240;1971;5;1;60504.0;0;1;1;73;2014-02-07;692;458;0;24;6;4;34;526;0.00869364008991141;44;2;6;2;8;18;6;0;0;0;0;0;0;0
9460;1963;3;2;22419.0;0;0;0;74;2013-04-18;987;30;3;47;19;21;42;162;0.0072260136491368926;52;1;3;2;2;8;8;0;0;0;0;0;0;0
9504;1949;4;2;81698.0;0;0;0;4;2013-11-06;785;179;28;520;111;123;47;1008;0.012338123332272516;66;1;3;8;13;25;1;0;0;0;0;0;1;0
8692;1952;3;3;43462.0;1;1;2;50;2012-09-12;1205;90;17;97;15;6;15;240;0.005522065252404399;63;6;4;1;5;16;8;0;0;0;0;0;0;0
448;1978;5;1;54880.0;1;0;1;57;2013-03-01;1035;308;85;137;102;45;118;795;0.014486151603498542;37;2;6;2;11;21;5;0;0;0;0;0;0;0
8314;1982;3;2;79908.0;0;0;0;30;2013-04-05;1000;557;129;761;29;185;111;1772;0.022175501827101166;33;1;5;6;7;19;2;0;0;0;0;1;0;0
8420;1970;2;2;15315.0;0;0;0;27;2013-08-03;880;7;4;13;15;8;17;64;0.004178909565785178;45;2;2;0;4;8;5;0;0;0;0;0;0;0
3174;1959;3;3;87771.0;0;1;1;61;2013-05-22;953;1492;38;287;50;57;33;1957;0.022296658349568763;56;1;5;10;4;20;6;1;1;0;1;1;1;0
7685;1978;3;2;33039.0;1;0;1;4;2013-09-09;843;30;8;12;8;8;12;78;0.002360846272586943;37;1;2;0;4;7;5;0;0;0;0;0;0;0
3179;1980;3;1;81741.0;0;0;0;75;2013-06-16;928;249;153;940;58;134;38;1572;0.01923147502477337;35;0;6;6;7;19;2;0;0;0;0;0;0;0
9780;1971;4;3;71499.0;0;1;1;12;2013-06-25;919;465;25;132;136;0;37;795;0.011119036629882936;44;2;8;3;13;26;4;0;0;0;0;0;0;0
10681;1970;2;2;62466.0;0;1;1;13;2014-01-15;715;129;129;259;168;121;83;889;0.01423174206768482;45;5;6;3;12;26;4;0;0;0;0;0;0;0
10232;1963;5;4;48799.0;0;1;1;9;2013-11-05;786;174;18;81;28;6;24;331;0.006782925879628681;52;3;3;2;7;15;3;0;0;0;0;0;0;0
4184;1950;5;3;52157.0;0;1;1;48;2014-06-07;572;189;2;29;3;2;40;265;0.005080813697106812;65;2;3;2;5;12;4;0;0;0;0;0;0;0
9120;1962;3;1;66565.0;0;1;1;80;2012-12-05;1121;747;10;161;65;40;42;1065;0.015999399083602494;53;4;4;2;9;19;8;0;0;0;0;0;0;0
891;1951;4;3;29298.0;1;1;2;60;2013-09-07;845;6;0;2;2;0;1;11;0.00037545224930029354;64;1;1;0;2;4;5;0;0;0;0;0;0;0
10381;1979;3;1;47691.0;0;1;1;43;2013-07-05;909;14;0;3;0;0;4;21;0.00044033465433729633;36;1;1;0;2;4;6;0;0;0;0;0;0;0
3525;1970;3;3;38200.0;1;1;2;19;2012-12-07;1119;12;0;4;0;0;1;17;0.0004450261780104712;45;1;1;0;2;4;7;0;0;0;0;0;0;0
6818;1974;3;2;44989.0;0;1;1;26;2012-09-12;1205;98;0;106;49;10;106;369;0.008202004934539554;41;5;5;1;5;16;6;0;0;0;0;0;0;0
3526;1968;5;2;38443.0;1;1;2;58;2014-01-27;703;32;0;5;0;0;1;38;0.0009884764456468019;47;2;1;0;3;6;7;0;0;0;0;0;0;0
8181;1978;2;1;38593.0;1;0;1;42;2013-09-13;839;51;12;49;17;24;24;177;0.004586323944756821;37;3;4;1;3;11;8;0;0;0;0;0;0;0
1029;1970;5;3;64413.0;0;1;1;27;2013-08-01;882;200;5;44;0;10;20;279;0.00433142378091379;45;1;5;1;5;12;5;0;0;0;0;0;0;0
7369;1981;4;2;36959.0;1;0;1;56;2013-10-02;820;25;6;25;6;0;0;62;0.0016775345653291486;34;2;2;0;3;7;8;0;0;0;0;0;0;0
2574;1977;5;2;61996.0;0;1;1;27;2013-01-31;1064;1050;12;144;0;0;24;1230;0.01983998967675334;38;3;6;4;8;21;5;1;1;0;1;0;1;0
8159;1968;3;2;51287.0;1;1;2;10;2014-04-01;639;117;0;22;13;0;30;182;0.003548657554545986;47;3;4;1;3;11;7;0;0;0;0;0;0;0
1160;1970;3;2;13260.0;1;1;2;48;2013-08-23;860;9;4;17;10;2;7;49;0.0036953242835595776;45;4;3;0;3;10;8;0;0;0;0;0;0;0
10242;1966;5;3;47472.0;1;1;2;39;2013-09-16;836;56;0;11;0;0;8;75;0.0015798786653185035;49;2;2;0;4;8;5;0;0;0;0;0;0;0
5253;1956;4;3;54603.0;1;1;2;85;2013-07-09;905;145;13;46;17;2;4;227;0.004157280735490724;59;6;4;2;4;16;7;0;0;0;0;0;0;0
5966;1974;5;2;45207.0;1;1;2;64;2012-11-10;1146;203;0;10;0;0;2;215;0.0047559006348574335;41;5;3;1;6;15;6;0;0;0;1;0;0;0
5081;1967;2;3;47821.0;1;1;2;54;2013-10-20;802;9;0;16;6;6;10;47;0.0009828318102925494;48;1;1;0;3;5;8;0;0;0;0;0;0;0
5123;1951;4;2;27450.0;0;0;0;57;2013-04-15;990;37;12;23;8;11;52;143;0.0052094717668488165;64;1;2;1;3;7;7;0;0;0;0;0;0;0
5756;1983;3;3;39453.0;1;0;1;64;2014-04-03;637;46;0;7;0;0;2;55;0.0013940638227764681;32;2;2;0;3;7;6;0;0;0;0;0;0;0
8036;1971;2;3;26850.0;1;1;2;10;2014-04-18;622;31;1;13;7;2;9;63;0.0023463687150837987;44;4;2;1;4;11;4;0;0;0;0;0;0;0
9058;1955;3;6;79800.0;0;0;0;65;2012-09-23;1194;1060;21;530;32;0;224;1867;0.02339598997493734;60;1;5;11;5;22;3;1;0;1;0;1;1;0
5057;1961;4;2;61794.0;0;1;1;74;2013-09-14;838;264;47;188;54;47;11;611;0.00988769136162087;54;2;4;4;10;20;2;0;0;0;0;0;0;0
254;1955;3;3;53863.0;0;1;1;4;2014-05-17;593;399;4;30;6;4;30;473;0.008781538347288492;60;3;7;1;7;18;7;0;0;0;1;0;0;0
4179;1959;3;3;24221.0;0;0;0;94;2013-08-20;863;8;9;9;2;5;22;55;0.0022707567813054787;56;1;1;1;3;6;4;0;0;0;0;0;0;0
3710;1984;5;1;39684.0;1;0;1;41;2012-10-12;1175;19;0;35;6;4;17;81;0.002041124886604173;31;2;2;1;2;7;7;0;0;0;0;0;1;1
7627;1975;4;2;92163.0;0;0;0;25;2012-12-12;1114;817;183;797;106;163;20;2086;0.02263381183338216;40;0;5;11;5;21;2;1;0;0;0;1;1;0
4501;1965;4;1;69882.0;0;0;0;94;2013-11-10;781;292;127;635;132;127;165;1478;0.0211499384677027;50;1;3;7;9;20;1;0;0;0;0;0;0;0
6424;1977;3;3;33178.0;1;0;1;9;2014-01-30;700;12;6;2;11;2;16;49;0.0014768822713846525;38;1;1;0;3;5;4;0;0;0;0;0;0;0
3075;1972;5;2;59973.0;0;0;0;47;2013-09-11;841;130;30;168;20;34;0;382;0.0063695329564970905;43;1;3;4;7;15;1;0;0;0;0;0;0;0
4992;1975;4;3;17459.0;1;0;1;12;2013-09-19;833;6;4;16;3;10;30;69;0.0039521163869637435;40;3;3;1;2;9;7;0;0;0;0;0;1;0
5252;1969;3;4;23910.0;1;0;1;80;2012-10-26;1161;16;12;18;7;1;13;67;0.0028021748222501045;46;1;2;0;3;6;7;0;0;0;0;0;0;0
7444;1969;4;2;42169.0;1;1;2;20;2013-10-19;803;19;0;9;0;0;2;30;0.0007114230833076431;46;2;1;0;3;6;8;0;0;0;0;0;0;0
6919;1978;2;2;26224.0;1;0;1;39;2013-06-04;940;4;7;15;13;9;15;63;0.002402379499694936;37;3;2;1;3;9;6;0;0;0;0;0;0;0
3537;1981;3;3;31089.0;1;0;1;57;2012-08-17;1231;31;3;31;2;8;4;79;0.002541091704461385;34;3;3;0;4;10;8;0;0;0;0;0;0;0
10277;1961;3;1;30081.0;0;1;1;27;2013-02-21;1043;36;0;2;0;0;4;42;0.0013962301785180014;54;1;1;0;3;5;7;0;0;0;0;0;0;0
2453;1960;3;3;62807.0;0;1;1;83;2012-08-31;1217;526;28;135;10;21;99;819;0.013039947776521725;55;3;5;3;12;23;5;0;0;0;0;0;0;0
7972;1955;3;1;72906.0;0;0;0;79;2013-09-17;835;400;32;519;71;75;54;1151;0.015787452335884564;60;1;3;4;9;17;1;0;0;0;0;0;0;0
895;1948;5;2;61467.0;0;2;2;69;2012-12-09;1117;410;16;114;0;5;49;594;0.009663721997169212;67;3;5;2;10;20;5;0;0;0;0;0;0;0
1177;1966;4;3;49618.0;1;1;2;77;2013-01-26;1069;80;3;26;4;2;14;129;0.002599862952960619;49;4;3;1;3;11;7;0;0;0;0;0;0;0
7141;1986;4;1;21888.0;1;0;1;15;2012-12-29;1097;88;10;46;2;3;64;213;0.009731359649122808;29;4;5;1;2;12;10;0;0;0;0;0;1;0
8477;1956;3;4;26150.0;2;1;3;61;2013-03-11;1025;5;1;13;3;5;1;28;0.0010707456978967496;59;1;1;0;3;5;7;0;0;0;0;0;0;0
2457;1975;1;2;30801.0;0;1;1;23;2012-10-26;1161;8;4;5;15;2;11;45;0.0014609915262491478;40;2;1;0;3;6;7;0;0;0;0;0;0;0
988;1965;3;2;81168.0;0;0;0;84;2014-05-07;603;410;0;592;147;22;22;1193;0.014697910506603587;50;1;6;4;7;18;3;1;0;0;0;0;0;0
7930;1969;4;1;26877.0;0;0;0;74;2013-08-19;864;101;13;76;20;18;40;268;0.009971350969230196;46;2;3;1;6;12;6;0;0;0;0;0;0;0
4587;1944;4;6;45006.0;0;0;0;90;2013-07-18;896;162;25;53;16;0;10;266;0.005910323068035373;71;1;3;1;7;12;3;0;0;0;0;0;0;0
6682;1973;1;2;18978.0;1;0;1;41;2012-12-11;1115;2;8;1;4;7;15;37;0.0019496258826009064;42;1;1;0;3;5;8;0;0;0;0;0;0;0
10299;1969;5;1;48240.0;0;0;0;73;2012-11-09;1147;389;91;248;64;49;41;882;0.01828358208955224;46;3;6;3;13;25;5;0;0;0;0;0;1;0
3083;1974;3;2;45837.0;1;1;2;88;2013-07-26;888;215;13;87;17;17;24;373;0.00813753081571656;41;5;6;2;5;18;7;0;0;0;0;0;0;0
8953;1965;4;1;35791.0;2;1;3;94;2013-05-06;969;27;0;5;0;0;3;35;0.0009778994719342852;50;2;1;0;3;6;8;0;0;0;0;0;0;0
1503;1976;5;3;162397.0;1;1;2;31;2013-06-03;941;85;1;16;2;1;2;107;0.0006588791664870657;39;0;0;0;1;1;1;0;0;0;0;0;0;0
8650;1978;3;6;54162.0;1;1;2;31;2013-03-18;1018;5;6;10;6;5;10;42;0.000775451423507256;37;1;1;0;3;5;4;0;0;0;0;0;0;0
10862;1960;4;2;30522.0;0;1;1;6;2012-08-17;1231;179;8;83;19;11;26;326;0.010680820391848502;55;5;1;2;9;17;2;0;0;0;0;0;0;0
2782;1961;5;2;54456.0;0;1;1;23;2013-07-11;903;352;0;27;10;0;15;404;0.007418833553694726;54;3;6;1;7;17;6;0;0;0;0;0;0;0
6941;1971;3;1;31632.0;0;0;0;92;2013-07-14;900;17;8;12;11;15;32;95;0.0030032878098128477;44;1;2;1;2;6;7;0;0;0;0;0;0;0
10972;1949;3;6;72298.0;0;0;0;52;2014-03-10;661;625;35;169;58;17;35;939;0.012987911145536529;66;1;4;3;6;14;1;0;0;0;1;1;0;0
10708;1978;2;1;36975.0;1;0;1;50;2013-12-28;733;10;6;11;0;4;2;33;0.0008924949290060852;37;1;1;0;3;5;7;0;0;0;0;0;0;0
6583;1955;2;2;72635.0;0;0;0;54;2013-06-03;941;390;22;323;104;35;107;981;0.013505885592345288;60;1;6;8;6;21;3;1;0;0;0;0;0;0
3641;1976;3;2;13624.0;1;0;1;93;2013-01-20;1075;10;2;15;2;1;6;36;0.0026423957721667646;39;2;2;0;3;7;6;0;0;0;0;0;0;0
10156;1975;3;1;84196.0;0;1;1;56;2013-06-03;941;215;63;507;231;31;190;1237;0.014691909354363628;40;1;8;4;7;20;3;0;0;0;0;0;0;0
4299;1960;3;3;70971.0;0;1;1;28;2012-09-21;1196;1001;17;572;93;125;17;1825;0.025714728551098336;55;7;11;11;5;34;7;0;0;0;0;0;1;0
3469;1977;5;4;34487.0;1;1;2;94;2012-09-06;1211;19;18;33;24;1;8;103;0.0029866326441847653;38;3;3;0;3;9;9;0;0;0;0;0;0;0
5063;1977;3;1;28769.0;1;0;1;76;2012-12-18;1108;41;5;129;10;3;3;191;0.006639090687893218;38;3;4;1;4;12;9;0;0;0;0;0;0;0
10727;1970;5;2;69084.0;1;0;1;43;2013-11-19;772;1181;107;199;39;30;30;1586;0.022957558913786116;45;2;7;3;13;25;8;0;0;0;0;0;0;0
9624;1958;5;3;65488.0;0;0;0;46;2014-06-13;566;603;45;207;36;18;54;963;0.01470498411922795;57;1;3;4;6;14;1;0;0;0;0;0;0;0
4376;1960;2;1;32218.0;0;0;0;27;2014-02-15;684;10;24;15;13;1;30;93;0.002886585138742318;55;1;2;1;3;7;7;0;0;1;0;0;1;0
8923;1973;3;1;83917.0;0;0;0;12;2013-04-18;987;514;22;732;42;198;79;1587;0.018911543548982925;42;1;6;7;7;21;3;0;0;0;0;0;1;0
8461;1962;3;4;46102.0;2;1;3;3;2014-03-10;661;14;0;1;0;0;1;16;0.0003470565268318077;53;1;1;0;2;4;7;0;0;0;0;0;0;0
6945;1952;3;1;84574.0;0;0;0;72;2013-06-04;940;387;20;713;38;54;163;1375;0.01625795161633599;63;1;9;11;11;32;5;0;0;0;0;0;0;0
944;1962;3;2;56181.0;0;1;1;6;2013-01-08;1087;121;103;69;8;44;48;393;0.006995247503604422;53;1;4;2;7;14;4;0;0;0;0;0;0;0
1907;1950;4;4;63120.0;0;1;1;53;2012-09-28;1189;965;69;279;54;41;69;1477;0.023399873257287707;65;5;8;4;9;26;7;0;0;0;0;0;1;0
701;1971;3;2;73691.0;0;1;1;58;2013-11-06;785;707;21;250;85;43;73;1179;0.015999240070022118;44;2;6;2;8;18;2;0;0;1;0;0;0;0
4149;1948;5;3;76140.0;0;0;0;57;2014-05-13;597;586;66;653;17;0;26;1348;0.017704229051746782;67;1;5;9;6;21;2;0;0;0;0;0;0;0
2131;1959;5;4;62859.0;0;1;1;37;2012-12-30;1096;1063;89;102;16;12;25;1307;0.02079256749232409;56;4;9;4;6;23;6;0;0;0;0;0;0;0
2942;1964;3;1;45906.0;0;1;1;20;2013-05-07;968;305;3;27;4;3;144;486;0.010586851391974905;51;2;5;4;4;15;5;0;0;1;0;0;0;0
1173;1947;4;3;77632.0;0;0;0;73;2013-03-10;1026;1200;105;758;0;42;147;2252;0.029008656224237428;68;1;4;2;6;13;2;0;0;0;1;1;1;0
4381;1971;5;2;46463.0;1;1;2;56;2013-08-18;865;163;2;40;8;11;11;235;0.0050577879172675035;44;7;3;1;6;17;6;0;0;0;0;0;0;0
4611;1970;3;3;105471.0;0;0;0;36;2013-01-21;1074;1009;181;104;202;21;207;1724;0.01634572536526628;45;0;9;8;13;30;3;1;0;0;0;1;1;0
3376;1970;4;4;55282.0;1;0;1;9;2013-12-13;748;125;6;73;8;4;19;235;0.004250931587135053;45;1;3;1;6;11;4;0;0;0;0;0;0;0
4679;1977;4;2;78710.0;0;1;1;42;2014-05-23;587;721;0;152;119;50;50;1092;0.013873713632321179;38;3;7;6;12;28;4;0;0;0;0;0;0;0
10928;1958;3;3;66886.0;0;1;1;28;2013-09-16;836;315;4;62;41;31;146;599;0.008955536285620309;57;2;7;1;7;17;5;0;0;0;0;0;0;0
4248;1960;4;1;98777.0;0;0;0;23;2014-02-17;682;1000;19;711;125;115;38;2008;0.020328619010498396;55;0;4;6;9;19;1;0;0;0;1;0;0;0
6728;1985;3;3;29103.0;1;0;1;38;2012-08-27;1221;16;0;17;6;3;6;48;0.0016493145036594165;30;2;1;0;3;6;9;0;0;0;0;0;0;0
6661;1974;3;2;67445.0;0;1;1;63;2012-08-12;1236;757;80;217;29;80;11;1174;0.01740677589146712;41;5;9;6;12;32;6;0;0;0;0;0;0;0
4725;1950;5;3;50616.0;0;1;1;71;2014-04-13;627;30;2;25;0;1;9;67;0.0013236921131657973;65;1;1;1;4;7;2;0;0;0;0;0;0;0
3277;1955;3;4;49431.0;0;1;1;9;2012-08-03;1245;219;3;100;26;0;17;365;0.0073840302644089745;60;2;7;1;5;15;8;0;0;0;0;0;0;0
5555;1975;3;4;153924.0;0;0;0;81;2014-02-07;692;1;1;1;1;1;1;6;3.898027598035394e-05;40;0;0;0;0;0;0;0;0;0;0;0;0;0
2564;1953;3;3;61278.0;0;1;1;87;2014-01-04;726;111;3;28;2;6;15;165;0.0026926466268481345;62;2;3;1;4;10;6;0;0;0;0;0;0;0
3867;1947;5;3;73059.0;0;1;1;36;2013-08-31;852;410;112;420;0;82;71;1095;0.014987886502689608;68;1;9;3;13;26;4;0;0;0;0;0;0;0
6940;1966;5;1;46734.0;1;2;3;86;2013-10-21;801;100;1;39;6;1;76;223;0.004771686566525442;49;4;3;2;3;12;6;0;0;1;0;0;0;0
55;1963;3;3;56253.0;0;1;1;83;2012-12-07;1119;509;0;65;7;11;5;597;0.010612767319076316;52;4;7;2;9;22;6;0;0;0;0;0;0;0
5084;1975;3;6;58330.0;0;1;1;87;2013-12-25;736;445;53;213;104;98;151;1064;0.018241042345276872;40;1;6;4;13;24;4;0;0;0;0;0;0;0
1777;1980;1;2;25965.0;0;0;0;29;2012-09-07;1210;2;2;11;41;7;11;74;0.00284999037165415;35;1;2;0;3;6;8;0;0;0;0;0;0;0
8162;1956;4;3;14661.0;0;0;0;88;2013-01-01;1094;4;1;11;6;2;2;26;0.0017734124548120865;59;1;1;0;3;5;6;0;0;0;0;0;0;0
10826;1959;3;2;18690.0;0;0;0;77;2012-12-28;1098;6;1;7;23;4;19;60;0.0032102728731942215;56;1;1;1;2;5;8;0;0;0;0;0;0;0
8754;1974;5;3;45068.0;0;1;1;25;2013-05-16;959;14;0;3;0;0;3;20;0.0004437738528445904;41;1;1;0;2;4;7;0;0;0;0;0;0;0
1987;1987;1;1;21063.0;1;0;1;34;2013-09-25;827;1;10;11;19;3;15;59;0.0028011204481792717;28;2;2;0;3;7;6;0;0;0;0;0;0;0
11007;1968;5;2;29187.0;1;0;1;43;2013-05-09;966;26;0;6;0;0;2;34;0.0011649021824785006;47;1;1;0;3;5;8;0;0;0;0;0;0;0
7426;1971;2;2;54690.0;1;1;2;76;2013-11-07;784;111;16;37;7;9;18;198;0.0036204059243006032;44;3;3;1;5;12;3;0;0;0;0;0;0;0
9153;1964;5;2;59304.0;0;1;1;81;2013-07-29;885;418;61;428;80;51;10;1048;0.017671657898286793;51;3;7;8;10;28;5;0;0;0;0;0;0;0
10379;1962;4;1;59247.0;0;2;2;87;2013-11-08;783;327;9;122;19;14;83;574;0.009688254257599541;53;5;5;2;9;21;6;0;0;0;0;0;0;0
9204;1970;3;6;66731.0;0;1;1;33;2012-09-12;1205;371;159;194;58;106;141;1029;0.01542011958460086;45;4;4;3;6;17;3;0;0;0;0;0;0;0
3197;1980;3;2;77353.0;0;1;1;38;2013-12-16;745;275;59;107;69;101;59;670;0.008661590371414167;35;2;6;4;8;20;4;0;0;0;0;0;0;0
6961;1974;3;2;26751.0;2;0;2;26;2014-05-22;588;1;1;5;0;3;1;11;0.0004111995813240627;41;1;1;0;2;4;8;0;0;0;0;0;0;0
4673;1963;5;2;81300.0;0;1;1;17;2012-10-30;1157;1004;12;145;32;12;36;1241;0.015264452644526446;52;3;10;3;5;21;5;1;0;0;0;0;1;0
9937;1979;3;1;70337.0;0;0;0;75;2014-01-02;728;187;81;149;25;43;91;576;0.008189146537384307;36;1;2;2;12;17;1;0;0;0;0;0;0;0
8779;1985;2;2;36145.0;1;0;1;13;2013-06-16;928;56;4;76;17;1;18;172;0.004758611149536589;30;4;4;1;3;12;9;0;0;1;0;0;1;0
9596;1980;5;1;65295.0;0;0;0;19;2013-12-23;738;365;32;117;34;110;6;664;0.010169231947316027;35;1;3;3;13;20;2;0;0;0;0;0;0;0
2891;1963;3;4;68118.0;0;1;1;51;2013-10-18;804;595;23;123;10;23;154;928;0.013623418186088846;52;2;8;9;4;23;6;0;0;0;0;0;0;0
4910;1967;3;4;68743.0;0;0;0;81;2012-08-30;1218;1132;134;384;175;134;115;2074;0.030170344616906448;48;1;11;5;13;30;7;0;0;0;0;0;0;0
75;1982;2;3;41039.0;0;0;0;32;2013-07-25;889;34;11;137;179;61;45;467;0.011379419576500401;33;1;8;1;5;15;8;0;0;0;0;0;0;0
10120;1955;3;3;38946.0;0;1;1;84;2013-10-24;798;116;6;82;6;6;41;257;0.006598880501206799;60;2;3;1;6;12;5;0;0;0;0;0;0;0
6327;1967;3;3;65777.0;0;0;0;87;2013-12-19;742;565;32;435;28;32;54;1146;0.017422503306626938;48;1;2;8;6;17;1;0;0;0;0;0;0;0
10142;1976;5;4;66476.0;0;1;1;99;2013-03-07;1029;372;18;126;47;48;78;689;0.01036464287863289;39;2;5;2;11;20;4;0;0;0;0;0;0;0
9826;1972;5;1;86857.0;0;0;0;96;2012-09-12;1205;899;102;838;133;102;40;2114;0.024338855820486546;43;1;5;6;10;22;2;0;0;0;0;0;1;0
1501;1982;5;2;160803.0;0;0;0;21;2012-08-04;1244;55;16;1622;17;3;4;1717;0.010677661486415054;33;15;0;28;1;44;0;0;0;0;0;0;0;0
10767;1989;5;3;77845.0;0;0;0;40;2014-05-16;594;760;40;480;0;40;26;1346;0.017290770120110478;26;1;3;5;12;21;1;1;0;0;0;1;0;0
7279;1969;5;3;69476.0;0;0;0;3;2013-09-30;822;260;86;559;63;9;67;1044;0.015026771834878232;46;1;4;6;4;15;2;0;0;0;0;0;0;0
7230;1960;5;4;50611.0;0;1;1;98;2012-10-04;1183;459;0;24;6;0;4;493;0.009740965402778053;55;6;4;5;7;22;6;0;0;0;1;0;1;0
143;1970;3;1;61209.0;0;0;0;73;2013-08-25;858;466;0;224;119;49;99;957;0.015634955643777877;45;1;5;3;4;13;2;0;0;0;0;0;0;0
450;1958;4;3;42315.0;0;1;1;90;2013-07-12;902;67;15;80;17;11;80;270;0.006380716058135413;57;3;1;4;4;12;3;0;0;0;0;0;0;0
9316;1952;1;3;13084.0;0;0;0;29;2013-11-02;789;2;0;7;3;7;10;29;0.0022164475695505962;63;1;1;0;3;5;6;0;0;0;0;0;0;0
6379;1949;4;6;47570.0;1;1;2;3;2013-05-29;946;67;1;20;0;2;31;121;0.002543619928526382;66;3;2;2;2;9;7;0;0;0;0;0;1;0
9239;1961;4;2;61923.0;0;2;2;94;2013-07-26;888;92;4;18;3;3;6;126;0.0020347851363790516;54;1;2;1;4;8;3;0;0;0;0;0;0;0
8315;1995;3;1;34824.0;0;0;0;65;2014-03-26;645;4;2;11;2;0;4;23;0.000660464047783138;20;1;1;0;2;4;6;0;0;0;0;0;0;0
2868;1949;5;1;26518.0;1;1;2;33;2013-04-08;997;20;1;28;3;3;2;57;0.00214948336978656;66;3;2;0;3;8;8;0;0;0;0;0;1;0
10888;1961;3;1;45938.0;0;0;0;46;2013-11-03;788;273;11;178;62;83;29;636;0.013844747268056946;54;2;8;4;6;20;6;0;0;0;0;0;0;0
1277;1960;3;3;78468.0;0;0;0;29;2014-04-09;631;434;22;388;104;22;34;1004;0.012795024723454148;55;1;10;7;10;28;4;1;0;0;0;0;0;0
9977;1973;3;4;78901.0;0;1;1;99;2013-09-17;835;321;11;309;33;26;34;734;0.009302797176208159;42;3;9;3;5;20;4;0;0;0;0;0;0;0
